Model_Type,Pathway,Exposure,Mediator,Outcome,Z_Covars_Used,G_Covars_Used,Weight_Col_Used,Contrast_X0,Contrast_X1,Contrast_Delta,TE_Estimate,TE_CI_Lower,TE_CI_Upper,NDE_Estimate,NDE_CI_Lower,NDE_CI_Upper,NIE_Estimate,NIE_CI_Lower,NIE_CI_Upper,NIE_Significant,NIE_SignConsistency,N_rows,Bootstrap_Used
RetiSEM_GAM,"LBXTR -> Vein_Tortuosity_density -> LBXIN | Z,G",LBXTR,Vein_Tortuosity_density,LBXIN,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-2.6594637096558045,4.251772125239209,6.911235834895013,1.1885205639345802,0.6398920353185783,1.8305770691194645,1.1050105502406973,0.6313460278626455,1.8289042335863455,0.012090014471349256,-0.047405030551307736,0.05692340916122922,False,0.6,4055,10
RetiSEM_GAM,"LBXTR -> Vein_Distance_tortuosity -> LBXIN | Z,G",LBXTR,Vein_Distance_tortuosity,LBXIN,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-2.6594637096558045,4.251772125239209,6.911235834895013,1.1885205639345802,0.6398920353185783,1.8305770691194645,1.1050105502406973,0.6313460278626455,1.8289042335863455,0.003135009994394563,-0.04667037589586493,0.052067066972938905,False,0.6,4055,10
RetiSEM_GAM,"LBXTR -> Artery_Vessel_density -> LBXCRP | Z,G",LBXTR,Artery_Vessel_density,LBXCRP,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-2.6594637096558045,4.251772125239209,6.911235834895013,2.3716846330555073,1.733555835563008,3.509150853688315,2.41810950524578,1.780484777987059,3.5048951542242697,0.042932434489575136,-0.11777858563943606,0.17602706075285054,False,0.8,4055,10
RetiSEM_GAM,"LBXTR -> Artery_Fractal_dimension -> LBXCRP | Z,G",LBXTR,Artery_Fractal_dimension,LBXCRP,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-2.6594637096558045,4.251772125239209,6.911235834895013,2.3716846330555073,1.733555835563008,3.509150853688315,2.41810950524578,1.780484777987059,3.5048951542242697,-0.0009999954560932097,-0.10080831378233324,0.12001116654540048,False,0.5,4055,10
RetiSEM_GAM,"LBXTR -> Artery_Average_width -> LBXCRP | Z,G",LBXTR,Artery_Average_width,LBXCRP,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-2.6594637096558045,4.251772125239209,6.911235834895013,2.3716846330555073,1.733555835563008,3.509150853688315,2.41810950524578,1.780484777987059,3.5048951542242697,-0.017797932519650804,-0.10297425574738506,0.04725592600510107,False,0.6,4055,10
RetiSEM_GAM,"LBXTR -> Artery_Tortuosity_density -> LBXCRP | Z,G",LBXTR,Artery_Tortuosity_density,LBXCRP,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-2.6594637096558045,4.251772125239209,6.911235834895013,2.3716846330555073,1.733555835563008,3.509150853688315,2.41810950524578,1.780484777987059,3.5048951542242697,0.003227406040939787,-0.05921270193451727,0.0522819610277234,False,0.5,4055,10
RetiSEM_GAM,"LBXTR -> Artery_Distance_tortuosity -> LBXCRP | Z,G",LBXTR,Artery_Distance_tortuosity,LBXCRP,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-2.6594637096558045,4.251772125239209,6.911235834895013,2.3716846330555073,1.733555835563008,3.509150853688315,2.41810950524578,1.780484777987059,3.5048951542242697,-0.02220719419550228,-0.07781633219913615,0.035166810696067086,False,0.8,4055,10
RetiSEM_GAM,"LBXTR -> Vein_Tortuosity_density -> LBXCRP | Z,G",LBXTR,Vein_Tortuosity_density,LBXCRP,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-2.6594637096558045,4.251772125239209,6.911235834895013,2.3716846330555073,1.733555835563008,3.509150853688315,2.41810950524578,1.780484777987059,3.5048951542242697,-0.004205811807743514,-0.03133914510462218,0.013539773311262172,False,0.4,4055,10
RetiSEM_GAM,"LBXTR -> Vein_Distance_tortuosity -> LBXCRP | Z,G",LBXTR,Vein_Distance_tortuosity,LBXCRP,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-2.6594637096558045,4.251772125239209,6.911235834895013,2.3716846330555073,1.733555835563008,3.509150853688315,2.41810950524578,1.780484777987059,3.5048951542242697,0.00679772578511467,-0.053647905322092314,0.07834737259897158,False,0.4,4055,10
RetiSEM_GAM,"LBXTR -> Artery_Vessel_density -> LBXSCR | Z,G",LBXTR,Artery_Vessel_density,LBXSCR,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-2.6594637096558045,4.251772125239209,6.911235834895013,-0.25237872400771977,-0.8365194417985736,0.5995292858671749,-0.19944987318423538,-0.7850730271082562,0.5577252927817529,0.01030548826247976,-0.0919862985084382,0.06847980117944061,False,0.7,4055,10
RetiSEM_GAM,"LBXTR -> Artery_Fractal_dimension -> LBXSCR | Z,G",LBXTR,Artery_Fractal_dimension,LBXSCR,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-2.6594637096558045,4.251772125239209,6.911235834895013,-0.25237872400771977,-0.8365194417985736,0.5995292858671749,-0.19944987318423538,-0.7850730271082562,0.5577252927817529,-0.013435196201048879,-0.08202392786899969,0.05006630360246266,False,0.8,4055,10
RetiSEM_GAM,"LBXTR -> Artery_Average_width -> LBXSCR | Z,G",LBXTR,Artery_Average_width,LBXSCR,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-2.6594637096558045,4.251772125239209,6.911235834895013,-0.25237872400771977,-0.8365194417985736,0.5995292858671749,-0.19944987318423538,-0.7850730271082562,0.5577252927817529,0.017515405583237553,-0.1124117224145661,0.07497433774598235,False,0.8,4055,10
RetiSEM_GAM,"LBXTR -> Artery_Tortuosity_density -> LBXSCR | Z,G",LBXTR,Artery_Tortuosity_density,LBXSCR,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-2.6594637096558045,4.251772125239209,6.911235834895013,-0.25237872400771977,-0.8365194417985736,0.5995292858671749,-0.19944987318423538,-0.7850730271082562,0.5577252927817529,-0.0034871850587306396,-0.08879725756701916,0.08085643031900996,False,0.6,4055,10
RetiSEM_GAM,"LBXTR -> Artery_Distance_tortuosity -> LBXSCR | Z,G",LBXTR,Artery_Distance_tortuosity,LBXSCR,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-2.6594637096558045,4.251772125239209,6.911235834895013,-0.25237872400771977,-0.8365194417985736,0.5995292858671749,-0.19944987318423538,-0.7850730271082562,0.5577252927817529,-0.0018886216178047748,-0.05236456296848307,0.0457722272589583,False,0.6,4055,10
RetiSEM_GAM,"LBXTR -> Vein_Tortuosity_density -> LBXSCR | Z,G",LBXTR,Vein_Tortuosity_density,LBXSCR,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-2.6594637096558045,4.251772125239209,6.911235834895013,-0.25237872400771977,-0.8365194417985736,0.5995292858671749,-0.19944987318423538,-0.7850730271082562,0.5577252927817529,0.00013305247616134455,-0.0880553120026566,0.08037396464685967,False,0.5,4055,10
RetiSEM_GAM,"LBXTR -> Vein_Distance_tortuosity -> LBXSCR | Z,G",LBXTR,Vein_Distance_tortuosity,LBXSCR,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-2.6594637096558045,4.251772125239209,6.911235834895013,-0.25237872400771977,-0.8365194417985736,0.5995292858671749,-0.19944987318423538,-0.7850730271082562,0.5577252927817529,0.0040430544799204575,-0.04650236838690423,0.055879053177108055,False,0.4,4055,10
RetiSEM_GAM,"LBXTR -> Artery_Vessel_density -> URXUMA | Z,G",LBXTR,Artery_Vessel_density,URXUMA,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-2.6594637096558045,4.251772125239209,6.911235834895013,1.2621900444723482,0.46118864983727714,2.3219925707783116,1.193144565911537,0.34369388250351546,2.2969304618957116,-0.0851181369000159,-0.36312030175421606,0.13218759520808168,False,0.8,4055,10
RetiSEM_GAM,"LBXTR -> Artery_Fractal_dimension -> URXUMA | Z,G",LBXTR,Artery_Fractal_dimension,URXUMA,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-2.6594637096558045,4.251772125239209,6.911235834895013,1.2621900444723482,0.46118864983727714,2.3219925707783116,1.193144565911537,0.34369388250351546,2.2969304618957116,0.05008863926094188,-0.15199270475641408,0.1960595285790305,False,0.6,4055,10
RetiSEM_GAM,"LBXTR -> Artery_Average_width -> URXUMA | Z,G",LBXTR,Artery_Average_width,URXUMA,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-2.6594637096558045,4.251772125239209,6.911235834895013,1.2621900444723482,0.46118864983727714,2.3219925707783116,1.193144565911537,0.34369388250351546,2.2969304618957116,0.03796686666537862,-0.14550177534129394,0.18033968803337905,False,0.6,4055,10
RetiSEM_GAM,"LBXTR -> Artery_Tortuosity_density -> URXUMA | Z,G",LBXTR,Artery_Tortuosity_density,URXUMA,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-2.6594637096558045,4.251772125239209,6.911235834895013,1.2621900444723482,0.46118864983727714,2.3219925707783116,1.193144565911537,0.34369388250351546,2.2969304618957116,-0.05837080118282114,-0.12291731316632531,-0.008180515721185192,True,1.0,4055,10
RetiSEM_GAM,"LBXTR -> Artery_Distance_tortuosity -> URXUMA | Z,G",LBXTR,Artery_Distance_tortuosity,URXUMA,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-2.6594637096558045,4.251772125239209,6.911235834895013,1.2621900444723482,0.46118864983727714,2.3219925707783116,1.193144565911537,0.34369388250351546,2.2969304618957116,-0.00575585428240748,-0.05106834707525933,0.036544069184050766,False,0.6,4055,10
RetiSEM_GAM,"LBXTR -> Vein_Tortuosity_density -> URXUMA | Z,G",LBXTR,Vein_Tortuosity_density,URXUMA,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-2.6594637096558045,4.251772125239209,6.911235834895013,1.2621900444723482,0.46118864983727714,2.3219925707783116,1.193144565911537,0.34369388250351546,2.2969304618957116,-0.028291032778174113,-0.08854323884382044,0.010706348413819317,False,0.7,4055,10
RetiSEM_GAM,"LBXTR -> Vein_Distance_tortuosity -> URXUMA | Z,G",LBXTR,Vein_Distance_tortuosity,URXUMA,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-2.6594637096558045,4.251772125239209,6.911235834895013,1.2621900444723482,0.46118864983727714,2.3219925707783116,1.193144565911537,0.34369388250351546,2.2969304618957116,0.014879302449054038,-0.04441322737235606,0.07633176708636333,False,0.6,4055,10
RetiSEM_GAM,"LBXTR -> Artery_Vessel_density -> URXUCR | Z,G",LBXTR,Artery_Vessel_density,URXUCR,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-2.6594637096558045,4.251772125239209,6.911235834895013,1.8835061067565697,1.306582955970102,2.6211990858292014,2.0257659392606007,1.51982858579274,2.826578087123347,-0.00978687967282139,-0.19202394665399677,0.18569845848994798,False,0.5,4055,10
RetiSEM_GAM,"LBXTR -> Artery_Fractal_dimension -> URXUCR | Z,G",LBXTR,Artery_Fractal_dimension,URXUCR,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-2.6594637096558045,4.251772125239209,6.911235834895013,1.8835061067565697,1.306582955970102,2.6211990858292014,2.0257659392606007,1.51982858579274,2.826578087123347,-0.005662226064559833,-0.13771405830247016,0.08501653230143977,False,0.3,4055,10
RetiSEM_GAM,"LBXTR -> Artery_Average_width -> URXUCR | Z,G",LBXTR,Artery_Average_width,URXUCR,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-2.6594637096558045,4.251772125239209,6.911235834895013,1.8835061067565697,1.306582955970102,2.6211990858292014,2.0257659392606007,1.51982858579274,2.826578087123347,-0.026732388805025244,-0.14986149940994895,0.09523689028953995,False,0.7,4055,10
RetiSEM_GAM,"LBXTR -> Artery_Tortuosity_density -> URXUCR | Z,G",LBXTR,Artery_Tortuosity_density,URXUCR,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-2.6594637096558045,4.251772125239209,6.911235834895013,1.8835061067565697,1.306582955970102,2.6211990858292014,2.0257659392606007,1.51982858579274,2.826578087123347,-0.05362926394534299,-0.1024423528189902,0.0012785103000443384,False,0.9,4055,10
RetiSEM_GAM,"LBXTR -> Artery_Distance_tortuosity -> URXUCR | Z,G",LBXTR,Artery_Distance_tortuosity,URXUCR,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-2.6594637096558045,4.251772125239209,6.911235834895013,1.8835061067565697,1.306582955970102,2.6211990858292014,2.0257659392606007,1.51982858579274,2.826578087123347,-0.008972820794742513,-0.0945632672372945,0.06351374101987212,False,0.6,4055,10
RetiSEM_GAM,"LBXTR -> Vein_Tortuosity_density -> URXUCR | Z,G",LBXTR,Vein_Tortuosity_density,URXUCR,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-2.6594637096558045,4.251772125239209,6.911235834895013,1.8835061067565697,1.306582955970102,2.6211990858292014,2.0257659392606007,1.51982858579274,2.826578087123347,-0.023855598937060053,-0.14617453172130537,0.03206275831622408,False,0.5,4055,10
RetiSEM_GAM,"LBXTR -> Vein_Distance_tortuosity -> URXUCR | Z,G",LBXTR,Vein_Distance_tortuosity,URXUCR,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-2.6594637096558045,4.251772125239209,6.911235834895013,1.8835061067565697,1.306582955970102,2.6211990858292014,2.0257659392606007,1.51982858579274,2.826578087123347,-0.008582924700792176,-0.08803430612851179,0.04325704392240582,False,0.5,4055,10
RetiSEM_GAM,"LBXAPB -> Artery_Vessel_density -> BPXSY2 | Z,G",LBXAPB,Artery_Vessel_density,BPXSY2,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-4.270174721012839,2.9876069794268885,7.257781700439727,1.5482693223437267,0.6584455904031699,2.881607859885442,1.7063554750652035,0.8085007174112903,2.950596259002369,-0.1598660687882833,-0.5403029573966959,0.12809700284923511,False,0.7,4055,10
RetiSEM_GAM,"LBXAPB -> Artery_Fractal_dimension -> BPXSY2 | Z,G",LBXAPB,Artery_Fractal_dimension,BPXSY2,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-4.270174721012839,2.9876069794268885,7.257781700439727,1.5482693223437267,0.6584455904031699,2.881607859885442,1.7063554750652035,0.8085007174112903,2.950596259002369,0.07049497641636926,-0.19755750978488873,0.4352543499605927,False,0.5,4055,10
RetiSEM_GAM,"LBXAPB -> Artery_Average_width -> BPXSY2 | Z,G",LBXAPB,Artery_Average_width,BPXSY2,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-4.270174721012839,2.9876069794268885,7.257781700439727,1.5482693223437267,0.6584455904031699,2.881607859885442,1.7063554750652035,0.8085007174112903,2.950596259002369,-0.04121738657647894,-0.16704488222861794,0.0644607043066576,False,0.6,4055,10
RetiSEM_GAM,"LBXAPB -> Artery_Tortuosity_density -> BPXSY2 | Z,G",LBXAPB,Artery_Tortuosity_density,BPXSY2,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-4.270174721012839,2.9876069794268885,7.257781700439727,1.5482693223437267,0.6584455904031699,2.881607859885442,1.7063554750652035,0.8085007174112903,2.950596259002369,-0.022506999490907807,-0.2414034691156522,0.1830586841960301,False,0.6,4055,10
RetiSEM_GAM,"LBXAPB -> Artery_Distance_tortuosity -> BPXSY2 | Z,G",LBXAPB,Artery_Distance_tortuosity,BPXSY2,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-4.270174721012839,2.9876069794268885,7.257781700439727,1.5482693223437267,0.6584455904031699,2.881607859885442,1.7063554750652035,0.8085007174112903,2.950596259002369,-0.03685872116831378,-0.2748036313248839,0.11617243358187092,False,0.6,4055,10
RetiSEM_GAM,"LBXAPB -> Vein_Tortuosity_density -> BPXSY2 | Z,G",LBXAPB,Vein_Tortuosity_density,BPXSY2,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-4.270174721012839,2.9876069794268885,7.257781700439727,1.5482693223437267,0.6584455904031699,2.881607859885442,1.7063554750652035,0.8085007174112903,2.950596259002369,0.031599370085204845,-0.007636484038449174,0.12572749979469633,False,0.9,4055,10
RetiSEM_GAM,"LBXAPB -> Vein_Distance_tortuosity -> BPXSY2 | Z,G",LBXAPB,Vein_Distance_tortuosity,BPXSY2,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-4.270174721012839,2.9876069794268885,7.257781700439727,1.5482693223437267,0.6584455904031699,2.881607859885442,1.7063554750652035,0.8085007174112903,2.950596259002369,-0.041571726788394846,-0.16340865233334376,0.06050916975251176,False,0.8,4055,10
RetiSEM_GAM,"LBXAPB -> Artery_Vessel_density -> BPXDI2 | Z,G",LBXAPB,Artery_Vessel_density,BPXDI2,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-4.270174721012839,2.9876069794268885,7.257781700439727,0.7770895676917495,-0.05219164854653488,1.3564319636587185,0.792373688873488,-0.007553590001619592,1.2714828286652957,-0.147019426804111,-0.42390907582464854,0.11831561604424934,False,0.7,4055,10
RetiSEM_GAM,"LBXAPB -> Artery_Fractal_dimension -> BPXDI2 | Z,G",LBXAPB,Artery_Fractal_dimension,BPXDI2,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-4.270174721012839,2.9876069794268885,7.257781700439727,0.7770895676917495,-0.05219164854653488,1.3564319636587185,0.792373688873488,-0.007553590001619592,1.2714828286652957,0.0869976832411554,-0.06108031631390052,0.3734172468105815,False,0.5,4055,10
RetiSEM_GAM,"LBXAPB -> Artery_Average_width -> BPXDI2 | Z,G",LBXAPB,Artery_Average_width,BPXDI2,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-4.270174721012839,2.9876069794268885,7.257781700439727,0.7770895676917495,-0.05219164854653488,1.3564319636587185,0.792373688873488,-0.007553590001619592,1.2714828286652957,-0.0016677844929213824,-0.058143224429847686,0.046226807814130674,False,0.5,4055,10
RetiSEM_GAM,"LBXAPB -> Artery_Tortuosity_density -> BPXDI2 | Z,G",LBXAPB,Artery_Tortuosity_density,BPXDI2,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-4.270174721012839,2.9876069794268885,7.257781700439727,0.7770895676917495,-0.05219164854653488,1.3564319636587185,0.792373688873488,-0.007553590001619592,1.2714828286652957,-0.11054505261763048,-0.4977343729540174,0.06257403088978258,False,0.6,4055,10
RetiSEM_GAM,"LBXAPB -> Artery_Distance_tortuosity -> BPXDI2 | Z,G",LBXAPB,Artery_Distance_tortuosity,BPXDI2,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-4.270174721012839,2.9876069794268885,7.257781700439727,0.7770895676917495,-0.05219164854653488,1.3564319636587185,0.792373688873488,-0.007553590001619592,1.2714828286652957,-0.004079857104042238,-0.04706881697521371,0.05142981437360486,False,0.6,4055,10
RetiSEM_GAM,"LBXAPB -> Vein_Tortuosity_density -> BPXDI2 | Z,G",LBXAPB,Vein_Tortuosity_density,BPXDI2,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-4.270174721012839,2.9876069794268885,7.257781700439727,0.7770895676917495,-0.05219164854653488,1.3564319636587185,0.792373688873488,-0.007553590001619592,1.2714828286652957,0.01604848168098717,-0.0301375679432311,0.09083384436744543,False,0.6,4055,10
RetiSEM_GAM,"LBXAPB -> Vein_Distance_tortuosity -> BPXDI2 | Z,G",LBXAPB,Vein_Distance_tortuosity,BPXDI2,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-4.270174721012839,2.9876069794268885,7.257781700439727,0.7770895676917495,-0.05219164854653488,1.3564319636587185,0.792373688873488,-0.007553590001619592,1.2714828286652957,-0.03173641062386867,-0.12074108255345806,0.01360211625341565,False,0.9,4055,10
RetiSEM_GAM,"LBXAPB -> Artery_Vessel_density -> BPXSY4 | Z,G",LBXAPB,Artery_Vessel_density,BPXSY4,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-4.270174721012839,2.9876069794268885,7.257781700439727,-0.14085844910380438,-0.3874654476878795,0.1378432876031793,-0.23196557746155783,-0.4177728734995642,0.052815526192630954,0.13437628853018302,0.005531335284906981,0.279118312885077,True,1.0,4055,10
RetiSEM_GAM,"LBXAPB -> Artery_Fractal_dimension -> BPXSY4 | Z,G",LBXAPB,Artery_Fractal_dimension,BPXSY4,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-4.270174721012839,2.9876069794268885,7.257781700439727,-0.14085844910380438,-0.3874654476878795,0.1378432876031793,-0.23196557746155783,-0.4177728734995642,0.052815526192630954,-0.11466158541684815,-0.25661597460840657,0.029115108498136387,False,0.9,4055,10
RetiSEM_GAM,"LBXAPB -> Artery_Average_width -> BPXSY4 | Z,G",LBXAPB,Artery_Average_width,BPXSY4,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-4.270174721012839,2.9876069794268885,7.257781700439727,-0.14085844910380438,-0.3874654476878795,0.1378432876031793,-0.23196557746155783,-0.4177728734995642,0.052815526192630954,0.0026479557942665744,-0.031104686659154834,0.04039081658398624,False,0.7,4055,10
RetiSEM_GAM,"LBXAPB -> Artery_Tortuosity_density -> BPXSY4 | Z,G",LBXAPB,Artery_Tortuosity_density,BPXSY4,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-4.270174721012839,2.9876069794268885,7.257781700439727,-0.14085844910380438,-0.3874654476878795,0.1378432876031793,-0.23196557746155783,-0.4177728734995642,0.052815526192630954,0.03250358272606863,-0.0230450136320563,0.13967822169228838,False,0.8,4055,10
RetiSEM_GAM,"LBXAPB -> Artery_Distance_tortuosity -> BPXSY4 | Z,G",LBXAPB,Artery_Distance_tortuosity,BPXSY4,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-4.270174721012839,2.9876069794268885,7.257781700439727,-0.14085844910380438,-0.3874654476878795,0.1378432876031793,-0.23196557746155783,-0.4177728734995642,0.052815526192630954,0.01553281934766263,-0.020563314816907423,0.057354123849935976,False,0.6,4055,10
RetiSEM_GAM,"LBXAPB -> Vein_Tortuosity_density -> BPXSY4 | Z,G",LBXAPB,Vein_Tortuosity_density,BPXSY4,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-4.270174721012839,2.9876069794268885,7.257781700439727,-0.14085844910380438,-0.3874654476878795,0.1378432876031793,-0.23196557746155783,-0.4177728734995642,0.052815526192630954,-0.0182781104203144,-0.06468194384866187,0.016721353616829627,False,0.6,4055,10
